ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-61,MapQuest,201.0,3,2016-02-09 07:46:41,2016-02-09 08:16:41,40.100903,-82.984108,,,0.01,Accident on I-270 Outerbelt Southbound at Exit 26 I-71.,,North Fwy S,R,Columbus,Franklin,OH,43229,US,US/Eastern,KOSU,2016-02-09 07:50:00,24.8,16.1,86.0,29.65,1.8,West,8.1,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-62,MapQuest,201.0,2,2016-02-09 07:54:44,2016-02-09 08:24:44,39.772808,-84.201851,,,0.0,Accident on 5 Oaks Ave at Forest Ave. Expect delays.,151.0,5 Oaks Ave,R,Dayton,Montgomery,OH,45405-4432,US,US/Eastern,KDAY,2016-02-09 07:54:00,21.2,8.9,93.0,29.69,2.0,West,12.7,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-63,MapQuest,201.0,2,2016-02-09 08:06:39,2016-02-09 08:36:39,39.492485,-84.131798,,,0.01,Accident on US-42 State Route 42 at Middletown Rd. Expect delays.,4019.0,N State Route 42,R,Waynesville,Warren,OH,45068-9388,US,US/Eastern,KMGY,2016-02-09 08:14:00,21.0,10.6,81.0,29.7,1.2,WSW,9.2,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-64,MapQuest,201.0,2,2016-02-09 08:12:44,2016-02-09 08:42:44,39.570904,-84.251724,,,0.01,Accident on County Hwy-119 Clearcreek Rd near Tamarack Trl. Expect delays.,8875.0,Clearcreek Rd,R,Springboro,Warren,OH,45066-9716,US,US/Eastern,KMGY,2016-02-09 08:14:00,21.0,10.6,81.0,29.7,1.2,WSW,9.2,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-65,MapQuest,201.0,2,2016-02-09 08:10:20,2016-02-09 08:40:20,39.834282,-82.74382,,,0.0,Accident on US-33 Columbus Lancaster Rd Westbound near County Hwy-20 Pickerington Rd. Expect delays.,,Columbus Lancaster Rd NW,R,Carroll,Fairfield,OH,43112,US,US/Eastern,KLHQ,2016-02-09 07:50:00,21.9,10.4,85.0,29.7,0.8,SW,11.5,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-66,MapQuest,201.0,3,2016-02-09 08:23:36,2016-02-09 08:53:36,39.622787,-84.229858,,,0.01,Accident on I-75 Southbound at I-675. Expect delays.,,I-75 N,R,Miamisburg,Montgomery,OH,45342,US,US/Eastern,KMGY,2016-02-09 08:14:00,21.0,10.6,81.0,29.7,1.2,WSW,9.2,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-67,MapQuest,201.0,3,2016-02-09 08:24:29,2016-02-09 08:54:29,39.429871,-84.079666,,,0.01,Right hand shoulder blocked due to accident on I-71 Southbound at Exit 36 County Hwy-7 Wilmington Rd.,,Wilmington Rd,R,Oregonia,Warren,OH,45054,US,US/Eastern,KMGY,2016-02-09 08:14:00,21.0,10.6,81.0,29.7,1.2,WSW,9.2,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-68,MapQuest,201.0,3,2016-02-09 08:20:30,2016-02-09 08:50:30,41.407391,-81.646767,,,0.01,Accident on I-480 Westbound at Exit 20A-B I-77. Expect delays.,,Outerbelt South Fwy W,R,Independence,Cuyahoga,OH,44131,US,US/Eastern,KBKL,2016-02-09 08:28:00,32.0,22.5,82.0,29.58,10.0,WSW,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-69,MapQuest,201.0,3,2016-02-09 08:35:53,2016-02-09 09:05:53,41.424404,-81.578674,,,0.01,Accident on I-480 Eastbound at Exit 23 OH-14 Broadway Ave.,,I-480 E,R,Maple Heights,Cuyahoga,OH,44137,US,US/Eastern,KBKL,2016-02-09 08:28:00,32.0,22.5,82.0,29.58,10.0,WSW,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-70,MapQuest,241.0,3,2016-02-09 10:06:46,2016-02-09 10:36:46,39.89217,-83.039169,,,0.01,One lane blocked due to accident on I-270 Outerbelt Westbound at Exit 55 I-71.,,I-71 S,R,Grove City,Franklin,OH,43123,US,US/Eastern,KTZR,2016-02-09 09:50:00,21.2,9.5,93.0,29.69,5.0,WSW,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-71,MapQuest,241.0,2,2016-02-09 11:09:37,2016-02-09 11:39:37,41.022358,-83.650345,,,0.01,One lane blocked due to accident on Main St Southbound at Lake Cascade Pkwy.,1500.0,S Main St,L,Findlay,Hancock,OH,45840-1319,US,US/Eastern,KFDY,2016-02-09 11:04:00,27.0,13.5,81.0,29.64,2.5,WSW,19.6,0.0,Light Snow,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-72,MapQuest,201.0,2,2016-02-10 06:18:16,2016-02-10 06:48:16,39.206806,-84.053253,,,0.0,Accident on Short Leuders Rd at OH-133 State Route 133. Expect delays.,3199.0,Short Leuders Rd,R,Goshen,Clermont,OH,45122,US,US/Eastern,KI69,2016-02-10 06:16:00,16.2,4.7,81.0,29.95,5.0,West,9.2,,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-73,MapQuest,241.0,3,2016-02-10 06:06:00,2016-02-10 09:06:00,39.973797,-83.022285,,,0.01,One lane blocked due to accident on OH-315 Olentangy Fwy Northbound at Goodale St.,708.0,Twin Rivers Dr,L,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,2016-02-10 06:19:00,15.8,2.7,73.0,29.87,4.0,WSW,11.5,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-74,MapQuest,201.0,2,2016-02-10 06:24:29,2016-02-10 06:54:29,40.048008,-82.86422,,,0.0,Accident on Vista Dr at Hamilton Rd.,4464.0,N Hamilton Rd,R,Columbus,Franklin,OH,43230,US,US/Eastern,KCMH,2016-02-10 06:19:00,15.8,2.7,73.0,29.87,4.0,WSW,11.5,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-75,MapQuest,201.0,2,2016-02-10 06:53:02,2016-02-10 07:23:02,39.814526,-84.021744,,,0.01,Accident on OH-444 Central Ave at Kauffman Ave. Expect delays.,,S Central Ave,R,Fairborn,Greene,OH,45324,US,US/Eastern,KFFO,2016-02-10 06:58:00,15.4,1.0,82.0,29.95,7.0,SW,13.8,0.0,Light Snow,False,False,True,False,False,False,True,False,False,False,False,False,False,Night,Night,Day,Day
A-76,MapQuest,201.0,3,2016-02-10 07:50:52,2016-02-10 08:20:52,40.151196,-84.220032,,,0.01,Accident on I-75 Northbound at Exit 82 US-36 Ash St. Expect delays.,,E Ash St,R,Piqua,Miami,OH,45356,US,US/Eastern,KVES,2016-02-10 07:55:00,14.0,-1.4,93.0,29.89,7.0,West,15.0,,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-77,MapQuest,201.0,3,2016-02-10 07:50:08,2016-02-10 08:20:08,39.954617,-82.844238,,,0.01,Accident on I-270 Outerbelt Eastbound at Exit 43A-B/41A-B US-40 Main St. Expect delays.,,Outerbelt N,R,Columbus,Franklin,OH,43232,US,US/Eastern,KCMH,2016-02-10 07:51:00,15.1,4.2,77.0,29.92,1.0,SW,8.1,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-78,MapQuest,247.0,2,2016-02-10 08:01:30,2016-02-10 08:31:30,38.990551,-84.207497,,,0.01,Delays due to accident on Lindale Mount Holly Rd at Lindale Nicholsville Rd.,1725.0,Lindale Nicholsville Rd,R,New Richmond,Clermont,OH,45157-9006,US,US/Eastern,KI69,2016-02-10 07:56:00,15.8,6.1,88.0,29.96,1.8,West,6.9,,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-79,MapQuest,201.0,2,2016-02-10 08:08:36,2016-02-10 08:38:36,40.008995,-83.002678,,,0.0,Accident on Indianola Ave at Oakland Ave. Expect delays.,2247.0,Indianola Ave,L,Columbus,Franklin,OH,43202-3023,US,US/Eastern,KOSU,2016-02-10 07:53:00,16.0,1.7,81.0,29.91,1.5,WSW,13.8,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-80,MapQuest,201.0,2,2016-02-10 08:11:22,2016-02-10 08:41:22,39.077332,-84.225014,,,0.0,Accident on Lake Allyn Rd at Amelia Olive Branch Rd.,1498.0,Lake Allyn Rd,L,Batavia,Clermont,OH,45103-8992,US,US/Eastern,KI69,2016-02-10 08:16:00,15.8,2.7,84.0,29.97,4.0,West,11.5,,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-81,MapQuest,201.0,2,2016-02-10 08:50:54,2016-02-10 09:20:54,39.955452,-82.795845,,,0.01,Accident on US-40 Main St Eastbound at Cypress Aly.,7575.0,E Main St,R,Reynoldsburg,Franklin,OH,43068-1207,US,US/Eastern,KCMH,2016-02-10 08:51:00,16.0,4.4,77.0,29.93,1.0,WSW,9.2,0.0,Light Snow,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-82,MapQuest,201.0,3,2016-02-10 09:03:53,2016-02-10 09:33:53,40.224586,-82.929085,,,0.01,Accident on I-71 Northbound at Rest Stop North.,,North Fwy N,R,Galena,Delaware,OH,43021,US,US/Eastern,KDLZ,2016-02-10 08:55:00,17.6,5.0,79.0,29.87,3.0,West,11.5,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-83,MapQuest,201.0,3,2016-02-10 09:42:04,2016-02-10 10:12:04,39.976398,-83.119225,,,0.01,Accident on I-270 Outerbelt Southbound at I-70 Exits 93 93A 93B. Expect delays.,,Outerbelt S,R,Columbus,Franklin,OH,43204,US,US/Eastern,KTZR,2016-02-10 09:50:00,15.8,3.4,79.0,29.91,1.5,West,10.4,,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-84,MapQuest,241.0,3,2016-02-10 10:38:58,2016-02-10 11:08:58,39.985603,-82.939247,,,0.01,One lane blocked due to accident on I-670 Eastbound at Exit 7 US-62. Expect delays.,,E 5th Ave,R,Columbus,Franklin,OH,43219,US,US/Eastern,KCMH,2016-02-10 10:51:00,17.1,3.0,77.0,29.96,1.5,West,13.8,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-85,MapQuest,201.0,3,2016-02-10 17:10:00,2016-02-10 23:59:00,41.040714,-81.613144,,,0.01,Left lane blocked due to accident on I-76 Westbound at Exit 16 Barber Rd.,,US-224 W,R,Barberton,Summit,OH,44203,US,US/Eastern,KAKR,2016-02-10 16:54:00,19.9,8.6,81.0,29.89,1.0,WNW,10.4,0.0,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-86,MapQuest,201.0,3,2016-02-10 18:09:00,2016-02-10 23:59:00,41.083679,-81.579002,,,1.28,Left lane blocked due to accident on I-77 Northbound between Exit 130 OH-261 Vernon Odom Blvd and Exit 131 OH-162 Copley Rd.,1591.0,Copley Rd,L,Akron,Summit,OH,44320-2561,US,US/Eastern,KAKR,2016-02-10 18:10:00,19.9,7.3,78.0,29.87,4.0,WNW,12.7,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-87,MapQuest,201.0,3,2016-02-10 18:41:44,2016-02-10 19:11:44,40.766891,-82.42411,,,0.01,Accident on I-71 Northbound in Crimson. Approach with care.,,I-71 N,R,Mansfield,Richland,OH,44903,US,US/Eastern,KMFD,2016-02-10 18:52:00,16.0,2.9,77.0,29.97,7.0,WSW,11.5,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-88,MapQuest,201.0,3,2016-02-11 05:32:29,2016-02-11 06:02:29,41.422199,-81.843018,,,0.01,Accident on I-480 Westbound at Exit 9 OH-17 Brookpark Rd. Expect delays.,,Grayton Rd,R,Cleveland,Cuyahoga,OH,44135,US,US/Eastern,KCLE,2016-02-11 05:51:00,14.0,0.5,56.0,30.14,9.0,NW,11.5,0.0,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-89,MapQuest,201.0,3,2016-02-11 05:30:51,2016-02-11 06:00:51,41.063995,-81.572945,,,0.01,Accident on I-77 Southbound at Exit 130 OH-261 Vernon Odom Blvd. Expect delays.,1430.0,Vernon Odom Blvd,L,Akron,Summit,OH,44320-4026,US,US/Eastern,KAKR,2016-02-11 05:30:00,14.0,1.2,74.0,30.03,4.0,NW,10.4,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-90,MapQuest,201.0,2,2016-02-11 06:10:07,2016-02-11 06:40:07,39.747753,-84.205582,,,0.01,Accident on US-35 Eastbound at I-75. Expect delays.,,I-75 S,R,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,2016-02-11 05:56:00,7.0,-5.7,87.0,30.22,10.0,West,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-91,MapQuest,201.0,2,2016-02-11 06:20:28,2016-02-11 06:50:28,38.99408,-84.142021,,,0.01,Accident on OH-125 State Route 125 at Bantam Rd. Expect delays.,3108.0,S Bantam Rd,L,Bethel,Clermont,OH,45106-9354,US,US/Eastern,KI69,2016-02-11 06:16:00,15.4,,70.0,30.18,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day
A-92,MapQuest,201.0,3,2016-02-11 06:29:00,2016-02-11 21:00:00,41.420818,-81.694008,,,0.01,Accident on I-480 Eastbound at Exit 16 OH-94 State Rd. Expect delays.,,I-480 E,R,Cleveland,Cuyahoga,OH,44109,US,US/Eastern,KBKL,2016-02-11 06:53:00,17.1,-0.3,59.0,30.12,10.0,NW,21.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-93,MapQuest,201.0,2,2016-02-11 07:17:58,2016-02-11 07:47:58,40.030342,-83.030197,,,0.01,Accident on North Broadway St at OH-315 Olentangy Fwy Exits 6 6A-B-C. Expect delays.,,Olentangy River Rd,R,Columbus,Franklin,OH,43202,US,US/Eastern,KOSU,2016-02-11 06:53:00,6.1,-6.8,83.0,30.22,10.0,West,8.1,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-94,MapQuest,201.0,2,2016-02-11 07:18:39,2016-02-11 07:48:39,39.858089,-82.827904,,,0.01,Accident on US-33 Columbus Lancaster Rd at OH-674 Gender Rd. Expect delays.,,Gender Rd,R,Canal Winchester,Franklin,OH,43110,US,US/Eastern,KLCK,2016-02-11 07:15:00,5.0,-2.1,81.0,30.2,10.0,SW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-95,MapQuest,201.0,3,2016-02-11 07:21:55,2016-02-11 07:51:55,41.112324,-81.609924,,,0.01,Accident on I-77 Northbound at Exit 133 Ridgewood Rd. Expect delays.,,I-77 S,R,Akron,Summit,OH,44321,US,US/Eastern,KAKR,2016-02-11 07:28:00,12.0,0.5,80.0,30.08,2.0,West,8.1,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-96,MapQuest,201.0,2,2016-02-11 07:28:16,2016-02-11 07:58:16,39.994061,-82.729416,,,0.01,Accident on OH-16 Broad St at County Hwy-41 Mink St. Expect delays.,6686.0,Mink St SW,L,Pataskala,Licking,OH,43062-9413,US,US/Eastern,KVTA,2016-02-11 07:54:00,7.0,,77.0,30.24,10.0,North,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-97,MapQuest,201.0,3,2016-02-11 07:29:06,2016-02-11 08:18:10,41.355396,-81.819267,,,0.01,Accident on I-71 Northbound at Exit 234 US-42 Pearl Rd.,,I-71 S,R,Cleveland,Cuyahoga,OH,44130,US,US/Eastern,KCLE,2016-02-11 07:51:00,15.1,-1.6,51.0,30.18,10.0,NW,18.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-98,MapQuest,201.0,2,2016-02-11 07:53:55,2016-02-11 08:23:55,39.687389,-84.237968,,,0.0,Accident on Vance Rd at Main St. Expect delays.,,Vance Rd,R,Dayton,Montgomery,OH,45439,US,US/Eastern,KMGY,2016-02-11 07:53:00,9.0,,77.0,30.26,9.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-99,MapQuest,201.0,2,2016-02-11 08:07:02,2016-02-11 08:37:02,39.751038,-84.214325,,,0.01,Accident on Broadway St at Home Ave. Expect delays.,1301.0,Home Ave,R,Dayton,Montgomery,OH,45402-8230,US,US/Eastern,KFFO,2016-02-11 07:58:00,7.5,-1.1,87.0,30.28,10.0,SSW,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-418,MapQuest,201.0,2,2016-02-29 16:14:24,2016-02-29 16:59:24,39.780014,-84.162888,,,0.01,Accident on Stanley Ave at Valley St.,3099.0,Stanley Ave,R,Dayton,Montgomery,OH,45404-2019,US,US/Eastern,KFFO,2016-02-29 15:58:00,54.1,,40.0,29.99,10.0,SW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-419,MapQuest,201.0,2,2016-02-29 18:11:15,2016-02-29 18:41:15,39.643101,-84.209923,,,0.01,Accident on Mad River Rd at Penbrooke Trl.,2199.0,Penbrooke Trl,R,Dayton,Montgomery,OH,45459-3435,US,US/Eastern,KMGY,2016-02-29 17:53:00,53.1,,37.0,29.99,10.0,WSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-420,MapQuest,201.0,2,2016-02-29 18:10:30,2016-02-29 18:40:30,39.767769,-84.17717,,,0.01,Accident on OH-4 Keowee St at Ottawa St.,,Ottawa St,R,Dayton,Montgomery,OH,45404,US,US/Eastern,KFFO,2016-02-29 17:58:00,52.5,,41.0,30.0,10.0,SW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-421,MapQuest,201.0,2,2016-02-29 18:18:37,2016-02-29 18:48:37,39.812687,-84.227348,,,0.01,Accident on Turner Rd at OH-48 Main St.,,N Main St,R,Dayton,Montgomery,OH,45405,US,US/Eastern,KDAY,2016-02-29 17:56:00,50.0,,52.0,30.0,10.0,WSW,11.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-422,MapQuest-Bing,247.0,3,2016-02-29 18:42:00,2016-02-29 21:00:00,39.986324,-82.985458,,,0.01,Delays and left lane closed due to accident on I-71 North Fwy Southbound after 5th Ave.,,North Fwy S,R,Columbus,Franklin,OH,43201,US,US/Eastern,KCMH,2016-02-29 18:51:00,48.9,,46.0,30.0,10.0,SSW,9.2,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-423,MapQuest,247.0,3,2016-02-29 19:32:00,2016-02-29 23:59:00,40.109913,-84.223648,,,0.01,Delays and right lane closed due to accident on I-75 Southbound in Springcreek.,,I-75 S,R,Piqua,Miami,OH,45356,US,US/Eastern,KVES,2016-02-29 19:35:00,44.6,41.4,66.0,29.98,10.0,SW,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-424,MapQuest,201.0,2,2016-02-29 19:52:11,2016-02-29 20:22:11,39.83847,-84.246307,,,0.01,Accident on Dog Leg Rd near Stillwater River.,,Dog Leg Rd,R,Dayton,Montgomery,OH,45415,US,US/Eastern,KDAY,2016-02-29 19:56:00,46.0,41.0,58.0,30.02,10.0,SW,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-425,MapQuest,201.0,2,2016-02-29 20:30:39,2016-02-29 21:00:39,39.627991,-84.170219,,,0.0,Accident on Miller Farm Ln at OH-725 Miamisburg Centerville Rd.,400.0,Miamisburg Centerville Rd,L,Dayton,Montgomery,OH,45459-4752,US,US/Eastern,KMGY,2016-02-29 20:53:00,45.0,42.6,52.0,30.02,10.0,South,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-426,MapQuest,201.0,2,2016-03-01 05:05:42,2016-03-01 05:35:42,39.945835,-83.061295,,,0.0,Accident on Wheatland Ave at Sullivant Ave. Expect delays.,460.0,S Wheatland Ave,L,Columbus,Franklin,OH,43204-3157,US,US/Eastern,KTZR,2016-03-01 04:55:00,34.0,31.0,85.0,29.94,10.0,SE,3.5,,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night
A-427,MapQuest,201.0,2,2016-03-01 06:14:44,2016-03-01 06:44:44,39.591389,-84.229485,,,0.01,Accident on OH-741 Springboro Pike at Tech Blvd. Expect delays.,10654.0,Springboro Pike,L,Miamisburg,Montgomery,OH,45342-4940,US,US/Eastern,KMGY,2016-03-01 05:53:00,37.9,32.1,68.0,29.92,10.0,SSE,8.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-428,MapQuest,201.0,2,2016-03-01 07:30:18,2016-03-01 08:00:18,39.790302,-84.213905,,,0.01,Accident on OH-48 Main St at Beechwood Ave.,1.0,E Beechwood Ave,L,Dayton,Montgomery,OH,45405-3032,US,US/Eastern,KDAY,2016-03-01 07:56:00,37.0,30.4,79.0,29.9,10.0,SSE,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-429,MapQuest,201.0,2,2016-03-01 07:31:53,2016-03-01 08:01:53,39.927441,-83.056198,,,0.01,Accident on US-62 Harrisburg Pike at Briggs Rd / October Ridge Dr. Expect delays.,1499.0,Harrisburg Pike,R,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,2016-03-01 07:20:00,35.6,32.8,81.0,29.94,10.0,SSE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-430,MapQuest,201.0,2,2016-03-01 07:46:03,2016-03-01 08:16:03,39.946892,-82.915489,,,0.01,Accident on Livingston Ave at James Rd.,3059.0,E Livingston Ave,R,Columbus,Franklin,OH,43209-3047,US,US/Eastern,KCMH,2016-03-01 07:51:00,37.0,33.3,73.0,29.95,10.0,ESE,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-431,MapQuest,201.0,3,2016-03-01 08:16:30,2016-03-01 08:46:30,40.002552,-83.118355,,,0.01,Accident on I-270 Outerbelt Southbound at Exit 10 Roberts Rd. Expect delays.,,Roberts Rd,R,Columbus,Franklin,OH,43228,US,US/Eastern,KTZR,2016-03-01 07:47:00,33.8,30.8,87.0,29.92,10.0,ESE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-432,MapQuest,201.0,2,2016-03-01 10:06:47,2016-03-01 10:36:47,39.79031,-84.029114,,,0.01,Accident on Funderburg Rd near Ironwood Dr. Expect delays.,99.0,W Funderburg Rd,R,Fairborn,Greene,OH,45324-2815,US,US/Eastern,KFFO,2016-03-01 09:58:00,46.6,,61.0,29.82,10.0,South,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-433,MapQuest,201.0,2,2016-03-01 10:19:48,2016-03-01 10:49:48,39.087887,-84.236076,,,0.01,Accident on Old State Route 74 at Shayler Rd.,1299.0,Shayler Rd,R,Batavia,Clermont,OH,45103-2532,US,US/Eastern,KI69,2016-03-01 10:12:00,54.1,,42.0,29.8,10.0,South,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-434,MapQuest,201.0,2,2016-03-01 10:41:37,2016-03-01 11:11:37,39.188583,-84.258705,,,0.01,Accident on OH-28 State Route 28 at Bypass 28 / Romar Dr. Expect delays.,832.0,State Route 28,R,Milford,Clermont,OH,45150-1901,US,US/Eastern,KI69,2016-03-01 10:32:00,54.3,,43.0,29.81,10.0,SW,13.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-435,MapQuest,201.0,2,2016-03-01 11:12:57,2016-03-01 11:42:57,39.012833,-83.797585,,,0.01,Accident on OH-32 Appalachian Hwy at County Hwy-3 Sardinia Mowrystwn Rd. Expect delays.,,Appalachian Hwy,R,Sardinia,Brown,OH,45171,US,US/Eastern,KI69,2016-03-01 11:12:00,53.6,,52.0,29.76,10.0,South,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
